POST Name,POST Type,Server Timestamp,Client Timestamp,Stop Number,Descriptor
LIC Robot V1.0,Robot POST,1743715968.2125156,1743715969,17,depart
LIC Robot V1.0,Robot POST,1743715970.9873765,1743715972,18,arrive
LIC Robot V1.0,Robot POST,1743715983.883885,1743715984,18,depart
LIC Robot V1.0,Robot POST,1743715986.9670835,1743715987,19,arrive
LIC Robot V1.0,Robot POST,1743715999.5522187,1743716000,19,depart
LIC Robot V1.0,Robot POST,1743716002.3024664,1743716003,20,arrive
LIC Robot V1.0,Robot POST,1743716014.3901038,1743716015,20,depart
LIC Robot V1.0,Robot POST,1743716016.8424156,1743716017,L,arrive
LIC Robot V1.0,Robot POST,1743716032.7393692,1743716033,L,depart
LIC Robot V1.0,Robot POST,1743716038.57348,1743716039,L,arrive
LIC Robot V1.0,Robot POST,1743716054.5537286,1743716055,L,depart
LIC Robot V1.0,Robot POST,1743716057.5248125,1743716058,21,arrive
LIC Robot V1.0,Robot POST,1743716069.908546,1743716070,21,depart
LIC Robot V1.0,Robot POST,1743716073.2692704,1743716074,22,arrive
LIC Robot V1.0,Robot POST,1743716085.4657533,1743716086,22,depart
LIC Robot V1.0,Robot POST,1743716088.3274393,1743716089,23,arrive
LIC Robot V1.0,Robot POST,1743716100.631333,1743716101,23,depart
N/A,LIC Trigger POST,1743716103.2738814,1743716101.94,4,N/A,
LIC Robot V1.0,Robot POST,1743716103.7881365,1743716104,24,arrive
LIC Robot V1.0,Robot POST,1743716115.8627894,1743716116,24,depart
LIC Robot V1.0,Robot POST,1743716118.8405015,1743716119,25,arrive
LIC Robot V1.0,Robot POST,1743716131.3395913,1743716131,25,depart
LIC Robot V1.0,Robot POST,1743716134.4224567,1743716135,26,arrive
LIC Robot V1.0,Robot POST,1743716147.0191224,1743716147,26,depart
LIC Robot V1.0,Robot POST,1743716151.0119,1743716151,27,arrive
LIC Robot V1.0,Robot POST,1743716163.9134436,1743716164,27,depart
LIC Robot V1.0,Robot POST,1743716167.291924,1743716167,28,arrive
LIC Robot V1.0,Robot POST,1743716179.8905668,1743716180,28,depart
LIC Robot V1.0,Robot POST,1743716183.2633955,1743716184,29,arrive
LIC Robot V1.0,Robot POST,1743716195.8655636,1743716196,29,depart
LIC Robot V1.0,Robot POST,1743716199.4330435,1743716200,30,arrive
LIC Robot V1.0,Robot POST,1743716211.535691,1743716212,30,depart
LIC Robot V1.0,Robot POST,1743716214.371983,1743716215,R,arrive
LIC Robot V1.0,Robot POST,1743716229.9566374,1743716230,R,depart
LIC Robot V1.0,Robot POST,1743716235.3836858,1743716236,R,arrive
LIC Robot V1.0,Robot POST,1743716250.7310758,1743716251,R,depart
LIC Robot V1.0,Robot POST,1743716253.9197464,1743716254,31,arrive
LIC Robot V1.0,Robot POST,1743716266.824704,1743716267,31,depart
LIC Robot V1.0,Robot POST,1743716269.8705454,1743716270,32,arrive
LIC Robot V1.0,Robot POST,1743716283.1023996,1743716283,32,depart
LIC Robot V1.0,Robot POST,1743716285.7632122,1743716286,33,arrive
LIC Robot V1.0,Robot POST,1743716298.1641595,1743716298,33,depart
LIC Robot V1.0,Robot POST,1743716301.5407522,1743716302,34,arrive
LIC Robot V1.0,Robot POST,1743716314.4444714,1743716315,34,depart
LIC Robot V1.0,Robot POST,1743716318.4333417,1743716318,35,arrive
LIC Robot V1.0,Robot POST,1743716331.338419,1743716331,35,depart
LIC Robot V1.0,Robot POST,1743716334.72332,1743716335,36,arrive
LIC Robot V1.0,Robot POST,1743716347.3109696,1743716348,36,depart
LIC Robot V1.0,Robot POST,1743716350.6977565,1743716351,37,arrive
LIC Robot V1.0,Robot POST,1743716363.5951304,1743716363,37,depart
LIC Robot V1.0,Robot POST,1743716366.7503173,1743716367,38,arrive
LIC Robot V1.0,Robot POST,1743716379.040451,1743716379,38,depart
LIC Robot V1.0,Robot POST,1743716383.031552,1743716382,39,arrive
LIC Robot V1.0,Robot POST,1743716395.2373428,1743716396,39,depart
LIC Robot V1.0,Robot POST,1743716398.6094606,1743716399,40,arrive
LIC Robot V1.0,Robot POST,1743716410.901351,1743716411,40,depart
LIC Robot V1.0,Robot POST,1743716414.1793597,1743716415,L,arrive
LIC Robot V1.0,Robot POST,1743716429.8344274,1743716430,L,depart
LIC Robot V1.0,Robot POST,1743716434.669745,1743716435,L,arrive
LIC Robot V1.0,Robot POST,1743716450.8301895,1743716451,L,depart
LIC Robot V1.0,Robot POST,1743716453.6855416,1743716454,41,arrive
LIC Robot V1.0,Robot POST,1743716466.1920047,1743716466,41,depart
LIC Robot V1.0,Robot POST,1743716469.4568102,1743716470,42,arrive
LIC Robot V1.0,Robot POST,1743716481.8695483,1743716482,42,depart
LIC Robot V1.0,Robot POST,1743716485.8673158,1743716486,43,arrive
LIC Robot V1.0,Robot POST,1743716498.7710893,1743716499,43,depart
LIC Robot V1.0,Robot POST,1743716501.8374789,1743716502,44,arrive
LIC Robot V1.0,Robot POST,1743716514.7304764,1743716515,44,depart
LIC Robot V1.0,Robot POST,1743716517.8071923,1743716518,45,arrive
LIC Robot V1.0,Robot POST,1743716530.7150514,1743716531,45,depart
LIC Robot V1.0,Robot POST,1743716534.4048293,1743716534,46,arrive
LIC Robot V1.0,Robot POST,1743716546.9932706,1743716547,46,depart
LIC Robot V1.0,Robot POST,1743716550.3737664,1743716551,47,arrive
LIC Robot V1.0,Robot POST,1743716563.3750544,1743716563,47,depart
LIC Robot V1.0,Robot POST,1743716566.3268168,1743716567,48,arrive
LIC Robot V1.0,Robot POST,1743716578.9346678,1743716579,48,depart
LIC Robot V1.0,Robot POST,1743716582.9489276,1743716582,49,arrive
LIC Robot V1.0,Robot POST,1743716595.72727,1743716596,49,depart
LIC Robot V1.0,Robot POST,1743716598.9107249,1743716599,S,arrive
