POST Name,POST Type,Server Timestamp,Client Timestamp,Stop Number,Descriptor
LIC Robot V1.0,Robot POST,1743116418.1464167,1743116418,28,depart
LIC Robot V1.0,Robot POST,1743116421.2109911,1743116422,29,arrive
LIC Robot V1.0,Robot POST,1743116433.2448573,1743116434,29,depart
LIC Robot V1.0,Robot POST,1743116436.340528,1743116437,30,arrive
LIC Robot V1.0,Robot POST,1743116448.5710797,1743116449,30,depart
LIC Robot V1.0,Robot POST,1743116451.2180243,1743116452,R,arrive
LIC Robot V1.0,Robot POST,1743116467.3404782,1743116467,R,depart
LIC Robot V1.0,Robot POST,1743116472.9175715,1743116473,R,arrive
LIC Robot V1.0,Robot POST,1743116488.4074192,1743116489,R,depart
LIC Robot V1.0,Robot POST,1743116491.3950534,1743116492,31,arrive
LIC Robot V1.0,Robot POST,1743116503.4312632,1743116504,31,depart
LIC Robot V1.0,Robot POST,1743116506.3350644,1743116507,32,arrive
LIC Robot V1.0,Robot POST,1743116518.379693,1743116519,32,depart
LIC Robot V1.0,Robot POST,1743116521.1013172,1743116521,33,arrive
N/A,LIC Trigger POST,1743116521.694659,1743116506,5,N/A
LIC Robot V1.0,Robot POST,1743116533.3603525,1743116533,33,depart
N/A,LIC Trigger POST,1743116535.1998966,1743116519,5,N/A
LIC Robot V1.0,Robot POST,1743116536.3253386,1743116537,34,arrive
LIC Robot V1.0,Robot POST,1743116548.3677604,1743116549,34,depart
LIC Robot V1.0,Robot POST,1743116551.3215752,1743116552,35,arrive
N/A,LIC Trigger POST,1743116551.9250624,1743116536,5,N/A
LIC Robot V1.0,Robot POST,1743116563.398723,1743116564,35,depart
N/A,LIC Trigger POST,1743116565.091256,1743116549,5,N/A
LIC Robot V1.0,Robot POST,1743116566.4650612,1743116567,36,arrive
LIC Robot V1.0,Robot POST,1743116578.503985,1743116579,36,depart
LIC Robot V1.0,Robot POST,1743116581.4099643,1743116582,37,arrive
N/A,LIC Trigger POST,1743116581.8603864,1743116566,5,N/A
LIC Robot V1.0,Robot POST,1743116593,1743116594,37,depart
LIC Robot V1.0,Robot POST,1743116596.324239,1743116597,38,arrive
LIC Robot V1.0,Robot POST,1743116608.3503273,1743116609,38,depart
LIC Robot V1.0,Robot POST,1743116611.3022878,1743116612,39,arrive
LIC Robot V1.0,Robot POST,1743116623.394244,1743116624,39,depart
LIC Robot V1.0,Robot POST,1743116626.4444258,1743116626,40,arrive
LIC Robot V1.0,Robot POST,1743116638.483554,1743116639,40,depart
LIC Robot V1.0,Robot POST,1743116641.198716,1743116642,L,arrive
LIC Robot V1.0,Robot POST,1743116657.8540018,1743116658,L,depart
LIC Robot V1.0,Robot POST,1743116662.6576955,1743116663,L,arrive
LIC Robot V1.0,Robot POST,1743116678.4275017,1743116679,L,depart
LIC Robot V1.0,Robot POST,1743116681.4297044,1743116682,41,arrive
LIC Robot V1.0,Robot POST,1743116693.4702673,1743116694,41,depart
LIC Robot V1.0,Robot POST,1743116696.405168,1743116697,42,arrive
LIC Robot V1.0,Robot POST,1743116708.4456713,1743116709,42,depart
LIC Robot V1.0,Robot POST,1743116711.5296257,1743116712,43,arrive
LIC Robot V1.0,Robot POST,1743116723.5677729,1743116724,43,depart
LIC Robot V1.0,Robot POST,1743116726.9028835,1743116727,44,arrive
LIC Robot V1.0,Robot POST,1743116738.9477065,1743116739,44,depart
LIC Robot V1.0,Robot POST,1743116742.1239755,1743116742,45,arrive
LIC Robot V1.0,Robot POST,1743116754.153971,1743116754,45,depart
LIC Robot V1.0,Robot POST,1743116757,1743116757,46,arrive
LIC Robot V1.0,Robot POST,1743116769.9032967,1743116770,46,depart
LIC Robot V1.0,Robot POST,1743116773.302659,1743116774,47,arrive
LIC Robot V1.0,Robot POST,1743116785.4216187,1743116786,47,depart
LIC Robot V1.0,Robot POST,1743116788.3660004,1743116788,48,arrive
LIC Robot V1.0,Robot POST,1743116800.4215953,1743116801,48,depart
,,,,,
,,,,,
